"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","X"
"1500","2/2/2007","00:59:00","0.296","0.092","241.910","1.200","0.000","0.000",0,1.04166666666667
"1501","2/2/2007","01:00:00","0.390","0.214","241.980","1.800","0.000","0.000",0,1.04236111111111
"1502","2/2/2007","01:01:00","0.378","0.216","241.960","1.800","0.000","1.000",0,1.04305555555556
"1503","2/2/2007","01:02:00","0.376","0.218","242.100","1.800","0.000","2.000",0,1.04375
"1504","2/2/2007","01:03:00","0.376","0.216","242.040","1.800","0.000","1.000",0,1.04444444444444
"1505","2/2/2007","01:04:00","0.340","0.160","241.940","1.600","0.000","1.000",0,1.04513888888889
"1506","2/2/2007","01:05:00","0.306","0.108","241.480","1.400","0.000","2.000",0,1.04583333333333
"1507","2/2/2007","01:06:00","0.306","0.108","241.590","1.400","0.000","1.000",0,1.04652777777778
"1508","2/2/2007","01:07:00","0.306","0.108","241.510","1.400","0.000","2.000",0,1.04722222222222
"1509","2/2/2007","01:08:00","0.306","0.108","241.740","1.400","0.000","1.000",0,1.04791666666667
"1510","2/2/2007","01:09:00","0.306","0.112","242.430","1.400","0.000","1.000",0,1.04861111111111
"1511","2/2/2007","01:10:00","0.308","0.114","242.920","1.400","0.000","2.000",0,1.04930555555556
"1512","2/2/2007","01:11:00","0.306","0.112","242.710","1.400","0.000","1.000",0,1.05
"1513","2/2/2007","01:12:00","0.306","0.112","242.680","1.400","0.000","1.000",0,1.05069444444444
"1514","2/2/2007","01:13:00","0.308","0.120","244.080","1.400","0.000","2.000",0,1.05138888888889
"1515","2/2/2007","01:14:00","0.306","0.120","244.060","1.400","0.000","1.000",0,1.05208333333333
"1516","2/2/2007","01:15:00","0.306","0.118","243.980","1.400","0.000","1.000",0,1.05277777777778
"1517","2/2/2007","01:16:00","0.304","0.118","243.670","1.400","0.000","2.000",0,1.05347222222222
"1518","2/2/2007","01:17:00","0.302","0.116","243.380","1.400","0.000","1.000",0,1.05416666666667
"1519","2/2/2007","01:18:00","0.300","0.112","242.750","1.200","0.000","1.000",0,1.05486111111111
"1520","2/2/2007","01:19:00","0.300","0.112","242.740","1.200","0.000","2.000",0,1.05555555555556
"1521","2/2/2007","01:20:00","0.296","0.108","241.400","1.200","0.000","1.000",0,1.05625
"1522","2/2/2007","01:21:00","0.372","0.186","241.410","1.800","0.000","1.000",0,1.05694444444444
"1523","2/2/2007","01:22:00","0.406","0.242","241.470","2.000","0.000","1.000",0,1.05763888888889
"1524","2/2/2007","01:23:00","0.400","0.240","241.090","1.800","0.000","1.000",0,1.05833333333333
"1525","2/2/2007","01:24:00","0.400","0.244","241.630","1.800","0.000","2.000",0,1.05902777777778
"1526","2/2/2007","01:25:00","0.398","0.242","241.520","1.800","0.000","1.000",0,1.05972222222222
"1527","2/2/2007","01:26:00","0.396","0.242","241.570","1.800","0.000","1.000",0,1.06041666666667
"1528","2/2/2007","01:27:00","0.394","0.242","241.420","1.800","0.000","1.000",0,1.06111111111111
"1529","2/2/2007","01:28:00","0.392","0.244","241.690","1.800","0.000","1.000",0,1.06180555555556
"1530","2/2/2007","01:29:00","0.390","0.242","241.490","1.800","0.000","2.000",0,1.0625
"1531","2/2/2007","01:30:00","0.388","0.242","241.410","1.800","0.000","1.000",0,1.06319444444444
"1532","2/2/2007","01:31:00","0.358","0.188","241.430","1.600","0.000","1.000",0,1.06388888888889
"1533","2/2/2007","01:32:00","0.318","0.122","241.820","1.400","0.000","0.000",0,1.06458333333333
"1534","2/2/2007","01:33:00","0.316","0.122","241.820","1.400","0.000","0.000",0,1.06527777777778
"1535","2/2/2007","01:34:00","0.318","0.122","242.190","1.400","0.000","0.000",0,1.06597222222222
"1536","2/2/2007","01:35:00","0.318","0.124","242.580","1.400","0.000","0.000",0,1.06666666666667
"1537","2/2/2007","01:36:00","0.254","0.000","242.620","1.000","0.000","0.000",0,1.06736111111111
"1538","2/2/2007","01:37:00","0.222","0.000","241.760","1.000","0.000","0.000",0,1.06805555555556
"1539","2/2/2007","01:38:00","0.312","0.086","241.290","1.400","0.000","0.000",0,1.06875
"1540","2/2/2007","01:39:00","0.298","0.090","241.470","1.200","0.000","0.000",0,1.06944444444444
"1541","2/2/2007","01:40:00","0.300","0.090","241.570","1.200","0.000","0.000",0,1.07013888888889
"1542","2/2/2007","01:41:00","0.300","0.092","241.950","1.200","0.000","0.000",0,1.07083333333333
"1543","2/2/2007","01:42:00","0.298","0.092","241.810","1.200","0.000","0.000",0,1.07152777777778
"1544","2/2/2007","01:43:00","0.296","0.090","241.830","1.200","0.000","0.000",0,1.07222222222222
"1545","2/2/2007","01:44:00","0.296","0.092","242.270","1.200","0.000","0.000",0,1.07291666666667
"1546","2/2/2007","01:45:00","0.296","0.094","242.560","1.200","0.000","0.000",0,1.07361111111111
"1547","2/2/2007","01:46:00","0.294","0.094","242.740","1.200","0.000","0.000",0,1.07430555555556
"1548","2/2/2007","01:47:00","0.294","0.096","243.060","1.200","0.000","0.000",0,1.075
"1549","2/2/2007","01:48:00","0.272","0.062","243.210","1.200","0.000","0.000",0,1.07569444444444
"1550","2/2/2007","01:49:00","0.224","0.000","243.080","1.000","0.000","0.000",0,1.07638888888889
"1551","2/2/2007","01:50:00","0.224","0.000","242.610","1.000","0.000","0.000",0,1.07708333333333
"1552","2/2/2007","01:51:00","0.224","0.000","242.350","1.000","0.000","0.000",0,1.07777777777778
"1553","2/2/2007","01:52:00","0.222","0.000","242.050","1.000","0.000","0.000",0,1.07847222222222
"1554","2/2/2007","01:53:00","0.222","0.000","241.820","1.000","0.000","0.000",0,1.07916666666667
"1555","2/2/2007","01:54:00","0.224","0.000","242.440","1.000","0.000","0.000",0,1.07986111111111
"1556","2/2/2007","01:55:00","0.224","0.000","242.400","1.000","0.000","0.000",0,1.08055555555556
"1557","2/2/2007","01:56:00","0.222","0.000","242.070","1.000","0.000","0.000",0,1.08125
"1558","2/2/2007","01:57:00","0.220","0.000","240.970","1.000","0.000","0.000",0,1.08194444444444
"1559","2/2/2007","01:58:00","0.220","0.000","241.300","1.000","0.000","0.000",0,1.08263888888889
"1560","2/2/2007","01:59:00","0.220","0.000","240.920","1.000","0.000","0.000",0,1.08333333333333
"1561","2/2/2007","02:00:00","0.220","0.000","241.160","1.000","0.000","0.000",0,1.08402777777778
"1562","2/2/2007","02:01:00","0.262","0.000","242.710","1.200","0.000","0.000",0,1.08472222222222
"1563","2/2/2007","02:02:00","0.338","0.130","243.460","1.400","0.000","0.000",0,1.08541666666667
"1564","2/2/2007","02:03:00","0.334","0.132","243.880","1.400","0.000","0.000",0,1.08611111111111
"1565","2/2/2007","02:04:00","0.332","0.130","243.730","1.400","0.000","0.000",0,1.08680555555556
"1566","2/2/2007","02:05:00","0.330","0.130","243.460","1.400","0.000","0.000",0,1.0875
"1567","2/2/2007","02:06:00","0.328","0.130","243.530","1.400","0.000","0.000",0,1.08819444444444
"1568","2/2/2007","02:07:00","0.326","0.128","243.190","1.400","0.000","0.000",0,1.08888888888889
"1569","2/2/2007","02:08:00","0.326","0.128","243.140","1.400","0.000","0.000",0,1.08958333333333
"1570","2/2/2007","02:09:00","0.324","0.130","243.520","1.400","0.000","0.000",0,1.09027777777778
"1571","2/2/2007","02:10:00","0.324","0.134","244.220","1.400","0.000","0.000",0,1.09097222222222
"1572","2/2/2007","02:11:00","0.324","0.132","243.850","1.400","0.000","0.000",0,1.09166666666667
"1573","2/2/2007","02:12:00","0.322","0.130","243.560","1.400","0.000","0.000",0,1.09236111111111
"1574","2/2/2007","02:13:00","0.322","0.132","244.140","1.400","0.000","0.000",0,1.09305555555556
"1575","2/2/2007","02:14:00","0.322","0.132","244.160","1.400","0.000","0.000",0,1.09375
"1576","2/2/2007","02:15:00","0.322","0.132","243.910","1.400","0.000","0.000",0,1.09444444444444
"1577","2/2/2007","02:16:00","0.278","0.070","243.780","1.200","0.000","0.000",0,1.09513888888889
"1578","2/2/2007","02:17:00","0.226","0.000","244.250","1.000","0.000","0.000",0,1.09583333333333
"1579","2/2/2007","02:18:00","0.230","0.000","245.380","1.000","0.000","0.000",0,1.09652777777778
"1580","2/2/2007","02:19:00","0.230","0.000","246.100","1.000","0.000","0.000",0,1.09722222222222
"1581","2/2/2007","02:20:00","0.232","0.000","246.570","1.000","0.000","0.000",0,1.09791666666667
"1582","2/2/2007","02:21:00","0.232","0.000","246.390","1.000","0.000","0.000",0,1.09861111111111
"1583","2/2/2007","02:22:00","0.306","0.084","245.730","1.400","0.000","0.000",0,1.09930555555556
"1584","2/2/2007","02:23:00","0.306","0.106","245.240","1.400","0.000","0.000",0,1.1
"1585","2/2/2007","02:24:00","0.306","0.106","245.160","1.400","0.000","0.000",0,1.10069444444444
"1586","2/2/2007","02:25:00","0.306","0.106","244.960","1.200","0.000","0.000",0,1.10138888888889
"1587","2/2/2007","02:26:00","0.306","0.106","245.060","1.400","0.000","0.000",0,1.10208333333333
"1588","2/2/2007","02:27:00","0.304","0.106","245.080","1.200","0.000","0.000",0,1.10277777777778
"1589","2/2/2007","02:28:00","0.302","0.104","244.640","1.200","0.000","0.000",0,1.10347222222222
"1590","2/2/2007","02:29:00","0.300","0.102","244.230","1.200","0.000","0.000",0,1.10416666666667
"1591","2/2/2007","02:30:00","0.298","0.102","244.340","1.200","0.000","0.000",0,1.10486111111111
"1592","2/2/2007","02:31:00","0.300","0.104","244.770","1.200","0.000","0.000",0,1.10555555555556
"1593","2/2/2007","02:32:00","0.274","0.066","245.350","1.200","0.000","0.000",0,1.10625
"1594","2/2/2007","02:33:00","0.228","0.000","244.940","1.000","0.000","0.000",0,1.10694444444444
"1595","2/2/2007","02:34:00","0.226","0.000","243.890","1.000","0.000","0.000",0,1.10763888888889
"1596","2/2/2007","02:35:00","0.226","0.000","243.790","1.000","0.000","0.000",0,1.10833333333333
"1597","2/2/2007","02:36:00","0.228","0.000","244.720","1.000","0.000","0.000",0,1.10902777777778
"1598","2/2/2007","02:37:00","0.228","0.000","244.870","1.000","0.000","0.000",0,1.10972222222222
"1599","2/2/2007","02:38:00","0.228","0.000","244.820","1.000","0.000","0.000",0,1.11041666666667
"1600","2/2/2007","02:39:00","0.228","0.000","244.650","1.000","0.000","0.000",0,1.11111111111111
"1601","2/2/2007","02:40:00","0.226","0.000","243.870","1.000","0.000","0.000",0,1.11180555555556
"1602","2/2/2007","02:41:00","0.226","0.000","243.550","1.000","0.000","0.000",0,1.1125
"1603","2/2/2007","02:42:00","0.338","0.114","243.690","1.600","0.000","0.000",0,1.11319444444444
"1604","2/2/2007","02:43:00","0.338","0.134","244.630","1.400","0.000","0.000",0,1.11388888888889
"1605","2/2/2007","02:44:00","0.334","0.136","244.630","1.400","0.000","0.000",0,1.11458333333333
"1606","2/2/2007","02:45:00","0.334","0.136","244.710","1.400","0.000","0.000",0,1.11527777777778
"1607","2/2/2007","02:46:00","0.332","0.134","244.650","1.400","0.000","0.000",0,1.11597222222222
"1608","2/2/2007","02:47:00","0.330","0.136","245.050","1.400","0.000","0.000",0,1.11666666666667
"1609","2/2/2007","02:48:00","0.328","0.132","244.390","1.400","0.000","0.000",0,1.11736111111111
"1610","2/2/2007","02:49:00","0.328","0.132","244.290","1.400","0.000","0.000",0,1.11805555555556
"1611","2/2/2007","02:50:00","0.326","0.132","244.340","1.400","0.000","0.000",0,1.11875
"1612","2/2/2007","02:51:00","0.324","0.130","243.980","1.400","0.000","0.000",0,1.11944444444444
"1613","2/2/2007","02:52:00","0.324","0.132","244.190","1.400","0.000","0.000",0,1.12013888888889
"1614","2/2/2007","02:53:00","0.322","0.128","243.590","1.400","0.000","0.000",0,1.12083333333333
"1615","2/2/2007","02:54:00","0.322","0.132","244.430","1.400","0.000","0.000",0,1.12152777777778
"1616","2/2/2007","02:55:00","0.322","0.132","244.090","1.400","0.000","0.000",0,1.12222222222222
"1617","2/2/2007","02:56:00","0.296","0.094","243.410","1.200","0.000","0.000",0,1.12291666666667
"1618","2/2/2007","02:57:00","0.224","0.000","243.090","1.000","0.000","0.000",0,1.12361111111111
"1619","2/2/2007","02:58:00","0.226","0.000","243.430","1.000","0.000","0.000",0,1.12430555555556
"1620","2/2/2007","02:59:00","0.224","0.000","243.150","1.000","0.000","0.000",0,1.125
"1621","2/2/2007","03:00:00","0.226","0.000","243.890","1.000","0.000","0.000",0,1.12569444444444
"1622","2/2/2007","03:01:00","0.226","0.000","244.150","1.000","0.000","0.000",0,1.12638888888889
"1623","2/2/2007","03:02:00","0.226","0.000","243.940","1.000","0.000","0.000",0,1.12708333333333
"1624","2/2/2007","03:03:00","0.226","0.000","243.730","1.000","0.000","0.000",0,1.12777777777778
"1625","2/2/2007","03:04:00","0.224","0.000","243.080","1.000","0.000","0.000",0,1.12847222222222
"1626","2/2/2007","03:05:00","0.226","0.000","243.410","1.000","0.000","0.000",0,1.12916666666667
"1627","2/2/2007","03:06:00","0.268","0.000","243.940","1.200","0.000","0.000",0,1.12986111111111
"1628","2/2/2007","03:07:00","0.304","0.102","244.250","1.200","0.000","0.000",0,1.13055555555556
"1629","2/2/2007","03:08:00","0.304","0.100","243.950","1.200","0.000","0.000",0,1.13125
"1630","2/2/2007","03:09:00","0.304","0.098","243.680","1.200","0.000","0.000",0,1.13194444444444
"1631","2/2/2007","03:10:00","0.302","0.100","243.830","1.200","0.000","0.000",0,1.13263888888889
"1632","2/2/2007","03:11:00","0.300","0.098","243.410","1.200","0.000","0.000",0,1.13333333333333
"1633","2/2/2007","03:12:00","0.298","0.094","242.850","1.200","0.000","0.000",0,1.13402777777778
"1634","2/2/2007","03:13:00","0.298","0.098","243.440","1.200","0.000","0.000",0,1.13472222222222
"1635","2/2/2007","03:14:00","0.296","0.096","243.180","1.200","0.000","0.000",0,1.13541666666667
"1636","2/2/2007","03:15:00","0.296","0.096","243.200","1.200","0.000","0.000",0,1.13611111111111
"1637","2/2/2007","03:16:00","0.284","0.080","242.890","1.200","0.000","0.000",0,1.13680555555556
"1638","2/2/2007","03:17:00","0.224","0.000","242.680","1.000","0.000","0.000",0,1.1375
"1639","2/2/2007","03:18:00","0.224","0.000","243.180","1.000","0.000","0.000",0,1.13819444444444
"1640","2/2/2007","03:19:00","0.226","0.000","243.350","1.000","0.000","0.000",0,1.13888888888889
"1641","2/2/2007","03:20:00","0.226","0.000","244.000","1.000","0.000","0.000",0,1.13958333333333
"1642","2/2/2007","03:21:00","0.226","0.000","244.090","1.000","0.000","0.000",0,1.14027777777778
"1643","2/2/2007","03:22:00","0.302","0.072","243.940","1.400","0.000","0.000",0,1.14097222222222
"1644","2/2/2007","03:23:00","0.338","0.130","243.900","1.400","0.000","0.000",0,1.14166666666667
"1645","2/2/2007","03:24:00","0.334","0.132","244.170","1.400","0.000","0.000",0,1.14236111111111
"1646","2/2/2007","03:25:00","0.334","0.132","244.400","1.400","0.000","0.000",0,1.14305555555556
"1647","2/2/2007","03:26:00","0.332","0.132","244.440","1.400","0.000","0.000",0,1.14375
"1648","2/2/2007","03:27:00","0.376","0.180","244.690","1.800","0.000","0.000",0,1.14444444444444
"1649","2/2/2007","03:28:00","0.414","0.268","245.490","2.000","0.000","0.000",0,1.14513888888889
"1650","2/2/2007","03:29:00","0.412","0.266","245.260","2.000","0.000","2.000",0,1.14583333333333
"1651","2/2/2007","03:30:00","0.408","0.260","244.390","2.000","0.000","1.000",0,1.14652777777778
"1652","2/2/2007","03:31:00","0.408","0.256","243.580","2.000","0.000","1.000",0,1.14722222222222
"1653","2/2/2007","03:32:00","0.406","0.254","243.340","2.000","0.000","2.000",0,1.14791666666667
"1654","2/2/2007","03:33:00","0.404","0.252","242.890","2.000","0.000","1.000",0,1.14861111111111
"1655","2/2/2007","03:34:00","0.402","0.248","242.200","1.800","0.000","2.000",0,1.14930555555556
"1656","2/2/2007","03:35:00","0.400","0.244","241.800","1.800","0.000","1.000",0,1.15
"1657","2/2/2007","03:36:00","0.400","0.248","242.230","1.800","0.000","1.000",0,1.15069444444444
"1658","2/2/2007","03:37:00","0.312","0.122","242.510","1.400","0.000","2.000",0,1.15138888888889
"1659","2/2/2007","03:38:00","0.306","0.112","242.550","1.400","0.000","1.000",0,1.15208333333333
"1660","2/2/2007","03:39:00","0.306","0.114","242.930","1.400","0.000","2.000",0,1.15277777777778
"1661","2/2/2007","03:40:00","0.308","0.118","243.820","1.400","0.000","1.000",0,1.15347222222222
"1662","2/2/2007","03:41:00","0.308","0.118","244.100","1.400","0.000","1.000",0,1.15416666666667
"1663","2/2/2007","03:42:00","0.306","0.118","243.840","1.400","0.000","2.000",0,1.15486111111111
"1664","2/2/2007","03:43:00","0.302","0.112","242.680","1.200","0.000","1.000",0,1.15555555555556
"1665","2/2/2007","03:44:00","0.300","0.110","242.240","1.200","0.000","1.000",0,1.15625
"1666","2/2/2007","03:45:00","0.300","0.108","241.900","1.200","0.000","1.000",0,1.15694444444444
"1667","2/2/2007","03:46:00","0.300","0.110","242.350","1.200","0.000","2.000",0,1.15763888888889
"1668","2/2/2007","03:47:00","0.300","0.112","242.660","1.200","0.000","1.000",0,1.15833333333333
"1669","2/2/2007","03:48:00","0.298","0.112","242.720","1.200","0.000","1.000",0,1.15902777777778
"1670","2/2/2007","03:49:00","0.298","0.108","242.040","1.200","0.000","1.000",0,1.15972222222222
"1671","2/2/2007","03:50:00","0.296","0.108","241.850","1.200","0.000","2.000",0,1.16041666666667
"1672","2/2/2007","03:51:00","0.390","0.216","242.220","1.800","0.000","1.000",0,1.16111111111111
"1673","2/2/2007","03:52:00","0.372","0.216","242.220","1.800","0.000","1.000",0,1.16180555555556
"1674","2/2/2007","03:53:00","0.372","0.214","241.990","1.800","0.000","1.000",0,1.1625
"1675","2/2/2007","03:54:00","0.370","0.214","242.130","1.800","0.000","2.000",0,1.16319444444444
"1676","2/2/2007","03:55:00","0.370","0.214","242.170","1.800","0.000","1.000",0,1.16388888888889
"1677","2/2/2007","03:56:00","0.368","0.216","242.390","1.800","0.000","1.000",0,1.16458333333333
"1678","2/2/2007","03:57:00","0.370","0.222","243.270","1.800","0.000","1.000",0,1.16527777777778
"1679","2/2/2007","03:58:00","0.320","0.140","244.050","1.400","0.000","1.000",0,1.16597222222222
"1680","2/2/2007","03:59:00","0.296","0.100","243.500","1.200","0.000","0.000",0,1.16666666666667
"1681","2/2/2007","04:00:00","0.292","0.092","243.060","1.200","0.000","0.000",0,1.16736111111111
"1682","2/2/2007","04:01:00","0.224","0.000","242.220","1.000","0.000","0.000",0,1.16805555555556
"1683","2/2/2007","04:02:00","0.278","0.000","242.720","1.200","0.000","0.000",0,1.16875
"1684","2/2/2007","04:03:00","0.336","0.126","242.930","1.400","0.000","0.000",0,1.16944444444444
"1685","2/2/2007","04:04:00","0.334","0.128","243.020","1.400","0.000","0.000",0,1.17013888888889
"1686","2/2/2007","04:05:00","0.330","0.126","242.650","1.400","0.000","0.000",0,1.17083333333333
"1687","2/2/2007","04:06:00","0.330","0.126","242.720","1.400","0.000","0.000",0,1.17152777777778
"1688","2/2/2007","04:07:00","0.326","0.122","242.250","1.400","0.000","0.000",0,1.17222222222222
"1689","2/2/2007","04:08:00","0.324","0.120","241.620","1.400","0.000","0.000",0,1.17291666666667
"1690","2/2/2007","04:09:00","0.324","0.122","241.940","1.400","0.000","0.000",0,1.17361111111111
"1691","2/2/2007","04:10:00","0.322","0.122","242.100","1.400","0.000","0.000",0,1.17430555555556
"1692","2/2/2007","04:11:00","0.320","0.122","242.060","1.400","0.000","0.000",0,1.175
"1693","2/2/2007","04:12:00","0.320","0.122","242.310","1.400","0.000","0.000",0,1.17569444444444
"1694","2/2/2007","04:13:00","0.320","0.122","242.140","1.400","0.000","0.000",0,1.17638888888889
"1695","2/2/2007","04:14:00","0.320","0.124","242.530","1.400","0.000","0.000",0,1.17708333333333
"1696","2/2/2007","04:15:00","0.318","0.122","242.230","1.400","0.000","0.000",0,1.17777777777778
"1697","2/2/2007","04:16:00","0.318","0.124","242.340","1.400","0.000","0.000",0,1.17847222222222
"1698","2/2/2007","04:17:00","0.228","0.000","242.530","1.000","0.000","0.000",0,1.17916666666667
"1699","2/2/2007","04:18:00","0.224","0.000","242.960","1.000","0.000","0.000",0,1.17986111111111
"1700","2/2/2007","04:19:00","0.226","0.000","242.970","1.000","0.000","0.000",0,1.18055555555556
"1701","2/2/2007","04:20:00","0.226","0.000","243.130","1.000","0.000","0.000",0,1.18125
"1702","2/2/2007","04:21:00","0.226","0.000","243.150","1.000","0.000","0.000",0,1.18194444444444
"1703","2/2/2007","04:22:00","0.224","0.000","242.790","1.000","0.000","0.000",0,1.18263888888889
"1704","2/2/2007","04:23:00","0.224","0.000","242.780","1.000","0.000","0.000",0,1.18333333333333
"1705","2/2/2007","04:24:00","0.226","0.000","243.330","1.000","0.000","0.000",0,1.18402777777778
"1706","2/2/2007","04:25:00","0.226","0.000","243.580","1.000","0.000","0.000",0,1.18472222222222
"1707","2/2/2007","04:26:00","0.230","0.000","243.820","1.000","0.000","0.000",0,1.18541666666667
"1708","2/2/2007","04:27:00","0.246","0.000","242.690","1.000","0.000","0.000",0,1.18611111111111
"1709","2/2/2007","04:28:00","0.246","0.000","241.860","1.000","0.000","0.000",0,1.18680555555556
"1710","2/2/2007","04:29:00","0.222","0.000","241.690","1.000","0.000","0.000",0,1.1875
"1711","2/2/2007","04:30:00","0.222","0.000","241.940","1.000","0.000","0.000",0,1.18819444444444
"1712","2/2/2007","04:31:00","0.224","0.000","242.680","1.000","0.000","0.000",0,1.18888888888889
"1713","2/2/2007","04:32:00","0.224","0.000","242.600","1.000","0.000","0.000",0,1.18958333333333
"1714","2/2/2007","04:33:00","0.224","0.000","243.310","1.000","0.000","0.000",0,1.19027777777778
"1715","2/2/2007","04:34:00","0.226","0.000","243.790","1.000","0.000","0.000",0,1.19097222222222
"1716","2/2/2007","04:35:00","0.260","0.000","243.920","1.200","0.000","0.000",0,1.19166666666667
"1717","2/2/2007","04:36:00","0.302","0.098","243.370","1.200","0.000","0.000",0,1.19236111111111
"1718","2/2/2007","04:37:00","0.302","0.098","243.530","1.200","0.000","0.000",0,1.19305555555556
"1719","2/2/2007","04:38:00","0.304","0.100","243.940","1.200","0.000","0.000",0,1.19375
"1720","2/2/2007","04:39:00","0.302","0.098","243.540","1.200","0.000","0.000",0,1.19444444444444
"1721","2/2/2007","04:40:00","0.300","0.096","243.380","1.200","0.000","0.000",0,1.19513888888889
"1722","2/2/2007","04:41:00","0.300","0.096","243.380","1.200","0.000","0.000",0,1.19583333333333
"1723","2/2/2007","04:42:00","0.342","0.134","242.680","1.600","0.000","0.000",0,1.19652777777778
"1724","2/2/2007","04:43:00","0.408","0.230","242.860","1.800","0.000","0.000",0,1.19722222222222
"1725","2/2/2007","04:44:00","0.404","0.234","243.370","1.800","0.000","0.000",0,1.19791666666667
"1726","2/2/2007","04:45:00","0.372","0.188","242.830","1.600","0.000","0.000",0,1.19861111111111
"1727","2/2/2007","04:46:00","0.328","0.124","242.890","1.400","0.000","0.000",0,1.19930555555556
"1728","2/2/2007","04:47:00","0.346","0.112","242.380","1.400","0.000","0.000",0,1.2
"1729","2/2/2007","04:48:00","0.346","0.110","242.160","1.400","0.000","0.000",0,1.20069444444444
"1730","2/2/2007","04:49:00","0.340","0.110","241.880","1.400","0.000","0.000",0,1.20138888888889
"1731","2/2/2007","04:50:00","0.338","0.122","242.240","1.400","0.000","0.000",0,1.20208333333333
"1732","2/2/2007","04:51:00","0.336","0.122","242.440","1.400","0.000","0.000",0,1.20277777777778
"1733","2/2/2007","04:52:00","0.334","0.122","242.200","1.400","0.000","0.000",0,1.20347222222222
"1734","2/2/2007","04:53:00","0.332","0.120","241.670","1.400","0.000","0.000",0,1.20416666666667
"1735","2/2/2007","04:54:00","0.330","0.120","241.720","1.400","0.000","0.000",0,1.20486111111111
"1736","2/2/2007","04:55:00","0.330","0.120","241.630","1.400","0.000","0.000",0,1.20555555555556
"1737","2/2/2007","04:56:00","0.328","0.120","241.760","1.400","0.000","0.000",0,1.20625
"1738","2/2/2007","04:57:00","0.250","0.000","241.630","1.000","0.000","0.000",0,1.20694444444444
"1739","2/2/2007","04:58:00","0.234","0.000","241.560","1.000","0.000","0.000",0,1.20763888888889
"1740","2/2/2007","04:59:00","0.232","0.000","241.290","1.000","0.000","0.000",0,1.20833333333333
"1741","2/2/2007","05:00:00","0.232","0.000","241.810","1.000","0.000","0.000",0,1.20902777777778
"1742","2/2/2007","05:01:00","0.234","0.000","242.550","1.000","0.000","0.000",0,1.20972222222222
"1743","2/2/2007","05:02:00","0.234","0.000","242.800","1.000","0.000","0.000",0,1.21041666666667
"1744","2/2/2007","05:03:00","0.232","0.000","242.400","1.000","0.000","0.000",0,1.21111111111111
"1745","2/2/2007","05:04:00","0.232","0.000","242.210","1.000","0.000","0.000",0,1.21180555555556
"1746","2/2/2007","05:05:00","0.230","0.000","240.920","1.000","0.000","0.000",0,1.2125
"1747","2/2/2007","05:06:00","0.228","0.000","241.030","1.000","0.000","0.000",0,1.21319444444444
"1748","2/2/2007","05:07:00","0.230","0.000","241.300","1.000","0.000","0.000",0,1.21388888888889
"1749","2/2/2007","05:08:00","0.230","0.000","241.580","1.000","0.000","0.000",0,1.21458333333333
"1750","2/2/2007","05:09:00","0.230","0.000","242.160","1.000","0.000","0.000",0,1.21527777777778
"1751","2/2/2007","05:10:00","0.230","0.000","241.800","1.000","0.000","0.000",0,1.21597222222222
"1752","2/2/2007","05:11:00","0.230","0.000","242.210","1.000","0.000","0.000",0,1.21666666666667
"1753","2/2/2007","05:12:00","0.230","0.000","242.690","1.000","0.000","0.000",0,1.21736111111111
"1754","2/2/2007","05:13:00","0.230","0.000","241.970","1.000","0.000","0.000",0,1.21805555555556
"1755","2/2/2007","05:14:00","0.230","0.000","242.520","1.000","0.000","0.000",0,1.21875
"1756","2/2/2007","05:15:00","0.228","0.000","241.450","1.000","0.000","0.000",0,1.21944444444444
"1757","2/2/2007","05:16:00","0.228","0.000","241.500","1.000","0.000","0.000",0,1.22013888888889
"1758","2/2/2007","05:17:00","0.228","0.000","241.880","1.000","0.000","0.000",0,1.22083333333333
"1759","2/2/2007","05:18:00","0.228","0.000","242.040","1.000","0.000","0.000",0,1.22152777777778
"1760","2/2/2007","05:19:00","0.228","0.000","242.170","1.000","0.000","0.000",0,1.22222222222222
"1761","2/2/2007","05:20:00","0.250","0.000","241.850","1.200","0.000","0.000",0,1.22291666666667
"1762","2/2/2007","05:21:00","0.304","0.090","241.760","1.200","0.000","0.000",0,1.22361111111111
"1763","2/2/2007","05:22:00","0.304","0.094","242.410","1.200","0.000","0.000",0,1.22430555555556
"1764","2/2/2007","05:23:00","0.412","0.210","242.490","2.000","0.000","0.000",0,1.225
"1765","2/2/2007","05:24:00","0.412","0.226","241.870","1.800","0.000","0.000",0,1.22569444444444
"1766","2/2/2007","05:25:00","0.406","0.222","241.270","1.800","0.000","0.000",0,1.22638888888889
"1767","2/2/2007","05:26:00","0.404","0.224","241.400","1.800","0.000","0.000",0,1.22708333333333
"1768","2/2/2007","05:27:00","0.396","0.222","241.140","1.800","0.000","0.000",0,1.22777777777778
"1769","2/2/2007","05:28:00","0.392","0.218","240.620","1.800","0.000","0.000",0,1.22847222222222
"1770","2/2/2007","05:29:00","0.392","0.222","241.210","1.800","0.000","0.000",0,1.22916666666667
"1771","2/2/2007","05:30:00","0.374","0.202","242.050","1.800","0.000","0.000",0,1.22986111111111
"1772","2/2/2007","05:31:00","0.322","0.124","242.390","1.400","0.000","0.000",0,1.23055555555556
"1773","2/2/2007","05:32:00","0.322","0.124","242.640","1.400","0.000","0.000",0,1.23125
"1774","2/2/2007","05:33:00","0.318","0.122","242.160","1.400","0.000","0.000",0,1.23194444444444
